count, gb id, description, protein id, length
5926, CP010050.1, Lactococcus lactis subsp. lactis, AJA56769.1, 466
5927, CP034836.1, Hahella sp. KA22, AZZ90903.1, 416
5929, CP035490.1, Hahella sp. KA22, QAY54273.1, 416
5934, CP009472.1, Lactococcus lactis, AIS02782.1, 393
5935, CP009472.1, Lactococcus lactis, AIS04007.1, 479
5936, CP015895.1, Lactococcus lactis subsp. lactis, ARD92687.1, 393
5937, CP015895.1, Lactococcus lactis subsp. lactis, ARD93422.1, 466
5938, CP028160.1, Lactococcus lactis subsp. lactis, AWN64819.1, 393
5939, CP028160.1, Lactococcus lactis subsp. lactis, AWN67030.1, 479
5940, CP006766.1, Lactococcus lactis subsp. lactis KLDS 4.0325, AGY43546.1, 393
5943, CP031356.1, Brachybacterium saurashtrense, AXK46202.1, 343
5953, CP032401.1, Streptococcus iniae, AYB01097.1, 388
5954, CP017952.1, Streptococcus iniae, APD31992.1, 388
5955, CP032400.1, Streptococcus iniae, AYB02961.1, 388
5956, CP005941.1, Streptococcus iniae SF1, AGM99007.1, 388
5957, CP030261.1, Flavobacterium sp. HYN0086, AXB55363.1, 427
5958, CP014241.1, Bifidobacterium angulatum, AMK57289.1, 418
5959, CP027034.1, Bacillus pumilus, AVI42540.1, 533
5965, LR134354.1, Bifidobacterium longum subsp. infantis, VEG44626.1, 421
5966, CP001095.1, Bifidobacterium longum subsp. infantis ATCC 15697 = JCM 1222 = DSM 20088, ACJ53441.1, 421
5969, CP027786.1, Tetragenococcus koreensis, AYW45212.1, 352
5977, CP024684.1, Bacillus wiedmannii bv. thuringiensis, AZJ23338.1, 543
5981, CP020030.1, Geobacillus thermodenitrificans, ARP44273.1, 531
5993, CP007755.1, Bifidobacterium animalis, AIA33498.1, 471
5994, CP035497.1, Bifidobacterium animalis, QBA09220.1, 471
5996, CP031154.1, Bifidobacterium animalis subsp. lactis, AYD77968.1, 471
5997, CP001606.1, Bifidobacterium animalis subsp. lactis DSM 10140, ACS48432.1, 471
6001, CP009045.1, Bifidobacterium animalis subsp. lactis, AJD89221.1, 471
6002, CP001515.1, Bifidobacterium animalis subsp. lactis Bl-04, ACS46866.1, 471
6006, CP001892.1, Bifidobacterium animalis subsp. lactis V9, ADG34061.1, 471
6007, CP022724.1, Bifidobacterium animalis subsp. lactis, AXM93024.1, 471
6008, CP031703.1, Bifidobacterium animalis subsp. lactis, AXQ17588.1, 471
6009, CP017098.1, Bifidobacterium animalis, ASL78296.1, 471
6010, CP007522.1, Bifidobacterium animalis subsp. lactis KLDS2.0603, AJC77177.1, 471
6011, CP010433.1, Bifidobacterium animalis, AJD34622.1, 471
6017, CP007587.1, Streptococcus iniae, AHY17822.1, 388
6018, CP007586.1, Streptococcus iniae, AHY15956.1, 388
6019, CP010783.1, Streptococcus iniae, AJG26115.1, 388
6021, CP022392.1, Streptococcus iniae, ASL34939.1, 388
6030, CP023481.1, Bacillus glycinifermentans, ATH93459.1, 526
6037, CP023563.1, Brachybacterium sp. VM2412, ATG50890.1, 343
6039, CP028922.1, Paenibacillus sp. CAA11, AWB46185.1, 411
6041, CP014360.1, Methylomonas sp. DH-1, , 0
6058, LT627735.1, Nonlabens sp. Hel1_33_55, SCX92091.1, 431
6059, CP002207.1, Bacillus atrophaeus 1942, ADP34853.1, 527
6061, CP007640.1, Bacillus atrophaeus subsp. globigii, AIK49061.1, 527
6067, AP010935.1, Streptococcus dysgalactiae subsp. equisimilis GGS_124, BAH81255.1, 388
6069, CP002215.1, Streptococcus dysgalactiae subsp. equisimilis ATCC 12394, ADX24316.1, 388
6072, CP002657.1, Alicycliphilus denitrificans K601, AEB83043.1, 406
6080, CP017072.1, Bacillus sp. FJAT-14266, AOL25754.1, 527
6081, CP029461.2, Bacillus subtilis, AWM22501.1, 527
6082, CP035164.1, Bacillus subtilis, QAS09671.1, 527
6083, CP032860.1, Bacillus subtilis subsp. subtilis, AYK60814.1, 527
6087, CP026010.1, Bacillus subtilis, QAR59524.1, 527
6094, CP031165.1, Euzebya sp. DY32-46, AXV05675.1, 483
6102, CP000813.4, Bacillus pumilus SAFR-032, ABV63873.1, 533
6114, CP035393.1, Bacillus velezensis, QAV93935.1, 517
6115, CP035399.1, Bacillus velezensis, QAW26422.1, 517
6117, CP035410.1, Bacillus velezensis, QAW51641.1, 517
6119, LR134165.1, Bacillus licheniformis, VEB20941.1, 532
6122, LT603683.1, Bacillus glycinifermentans, SCA88032.1, 527
6124, CP035232.1, Bacillus glycinifermentans, QAT67990.1, 526
6126, CP027666.1, Ottowia oryzae, AVO32946.1, 424
6135, CP009748.1, Bacillus subtilis, AIW35403.1, 517
6140, CP018902.1, Bacillus amyloliquefaciens, AZV90906.1, 517
6143, CP012482.1, Bacillus cellulasensis, ALM44246.1, 534
6144, CP012330.1, Bacillus cellulasensis, ANY95720.1, 534
6145, CP012329.1, Bacillus cellulasensis, ALM27704.1, 534
6176, CP028136.1, Gramella sp. SH35, AVR47266.1, 398
6179, CP018762.1, Microbacterium aurum, APZ35912.1, 404
6186, CP035403.1, Bacillus subtilis, QAW10036.1, 527
6194, CP031092.1, Ruegeria sp. NKC1-1, AXF56524.1, 525
6195, CP031092.1, Ruegeria sp. NKC1-1, AXF56524.1, 525
6198, CP018761.1, Bordetella bronchiseptica, AUL13492.1, 402
6199, CP018761.1, Bordetella bronchiseptica, AUL13491.1, 389
6201, CP020645.1, Bordetella bronchiseptica, AWP56581.1, 402
6202, CP020645.1, Bordetella bronchiseptica, AWP56580.1, 389
6220, CP029364.1, Bacillus halotolerans, AZV49882.1, 527
6223, CP021107.1, Bordetella genomosp. 6, ARP78914.1, 402
6224, CP021107.1, Bordetella genomosp. 6, ARP78915.1, 389
6229, CP024051.1, Bacillus atrophaeus, ATO27404.1, 536
6245, CP009504.1, Methanosarcina sp. WH1, AKB22481.1, 414
6246, CP009503.1, Methanosarcina sp. WWM596, AKB19734.1, 414
6247, CP035230.1, Bacillus subtilis, QAT38002.1, 527
6248, CP035397.1, Bacillus subtilis, QAW14026.1, 527
6250, CP035166.1, Bacillus subtilis, QAR94420.1, 527
6251, CP027783.1, Tetragenococcus osmophilus, AYW48767.1, 352
6257, CP023564.1, Brachybacterium ginsengisoli, ATG53758.1, 367
6268, CP007244.1, Bacillus velezensis TrigoCor1448, AHK50779.1, 517
6346, CP035406.1, Bacillus subtilis, QAW34900.1, 527
6347, CP011534.1, Bacillus subtilis, AKI93732.1, 527
6349, CP029465.1, Bacillus subtilis subsp. inaquosorum, AWM18653.1, 527
6350, CP016359.1, Gramella flava JLT2011, APU69098.1, 401
6351, CP007173.1, Bacillus subtilis HJ5, AKD36777.1, 527
6352, CP004405.1, Bacillus subtilis subsp. subtilis str. BAB-1, AGI30715.1, 527
6353, CP013654.1, Bacillus subtilis subsp. subtilis, ALS80516.1, 527
6354, CP004019.1, Bacillus subtilis XF-1, AGE65171.1, 527
6355, CP022287.1, Bacillus subtilis, ASK25595.1, 527
6356, CP033967.1, Bacillus velezensis, AZJ42855.1, 517
6357, CP016767.1, Bacillus subtilis, ARV46361.1, 527
6364, CP030925.1, Bacillus subtilis subsp. spizizenii, AXC54572.1, 527
6365, CP018173.1, Bacillus subtilis, APH66410.1, 527
6366, CP019609.1, Vagococcus penaei, AQP54759.1, 340
6368, CP035391.1, Bacillus subtilis, QAV85955.1, 527
6369, CP003851.1, Leuconostoc carnosum JB16, AFT81447.1, 498
6372, CP013984.1, Bacillus subtilis subsp. inaquosorum, AMA54066.1, 527
6377, CP016789.1, Bacillus subtilis subsp. subtilis, ANY38981.1, 527
6378, CP016788.1, Bacillus subtilis subsp. subtilis, ANY36265.1, 527
6379, CP016787.1, Bacillus subtilis subsp. subtilis, ANY33467.1, 527
6381, CP015975.1, Bacillus subtilis subsp. subtilis, ANJ32332.1, 527
6383, CP035394.1, Bacillus subtilis, QAV97904.1, 527
6386, CP014166.1, Bacillus subtilis subsp. subtilis, AMB25815.1, 527
6387, CP005997.1, Bacillus subtilis TO-A, AII37294.1, 527
6394, CP010314.1, Bacillus subtilis subsp. subtilis, AJE96262.1, 527
6395, CP015004.1, Bacillus subtilis, AMS49139.1, 527
6396, CP015375.1, Bacillus subtilis subsp. subtilis, ANX06559.1, 527
6397, CP032310.1, Bacillus subtilis, AYE66144.1, 527
6398, CP016852.1, Bacillus subtilis subsp. subtilis, AOA12893.1, 527
6399, CP010053.1, Bacillus subtilis, AIY99194.1, 527
6400, CP019663.1, Bacillus subtilis subsp. subtilis str. 168, AQR87823.1, 527
6401, CP019662.1, Bacillus subtilis subsp. subtilis str. 168, AQR83608.1, 527
6406, CP010052.1, Bacillus subtilis subsp. subtilis str. 168, AIY94884.1, 527
6407, CP011115.1, Bacillus subtilis KCTC 1028, AKC49139.1, 527
6408, CP017312.1, Bacillus subtilis subsp. subtilis, AOT49862.1, 527
6409, CP017313.1, Bacillus subtilis subsp. subtilis, AOT52912.1, 527
6417, CP035231.1, Bacillus subtilis, QAT47570.1, 527
6419, CP003695.1, Bacillus subtilis subsp. subtilis str. BSP1, AGA21771.1, 527
6420, CP031675.1, Bacillus subtilis subsp. subtilis, AXP50049.1, 527
6421, CP014858.1, Bacillus subtilis subsp. subtilis, , 0
6424, CP002906.1, Bacillus subtilis subsp. subtilis str. RO-NN-1, AEP92613.1, 527
6425, CP003941.1, Bifidobacterium animalis subsp. lactis ATCC 27673, AGW85690.1, 437
6427, CP025941.1, Bacillus subtilis, AUS11683.1, 527
6428, CP033064.1, Bacillus sp. WR11, , 0
6429, AP012333.1, Parascardovia denticolens DSM 10105 = JCM 12538, BAR05972.1, 477
6433, CP035191.1, Bacillus subtilis, QAS05530.1, 527
6434, CP035167.1, Bacillus subtilis, QAS22149.1, 527
6435, CP021903.1, Bacillus subtilis, ASC01133.1, 527
6436, CP010014.1, Bacillus sp. YP1, AJO59940.1, 527
6437, CP035163.1, Bacillus subtilis, QAS13752.1, 527
6438, CP035411.1, Bacillus subtilis, QAW47466.1, 527
6439, CP035413.1, Bacillus subtilis, QAW43419.1, 527
6440, CP035161.1, Bacillus subtilis, QAR98575.1, 527
6441, CP032315.1, Bacillus subtilis, AYF13020.1, 527
6442, CP035165.1, Bacillus subtilis, QAR85205.1, 527
6443, CP030937.1, Bacillus sp. DM2, AXF34851.1, 527
6451, CP026523.1, Bacillus cereus, AUZ28069.1, 527
6454, CP002905.1, Bacillus subtilis subsp. spizizenii TU-B-10, AEP88495.1, 527
6456, AP018400.1, Streptococcus ruminantium, BBA92860.1, 403
6463, BA000028.3, Oceanobacillus iheyensis HTE831, BAC14879.1, 521
6464, BA000028.3, Oceanobacillus iheyensis HTE831, BAC14879.1, 521
6467, CP001719.1, Methanobrevibacter ruminantium M1, ADC46922.1, 488
6472, CP011252.1, Bacillus amyloliquefaciens, ASF30331.1, 514
6474, CP009507.1, Methanosarcina siciliae HI350, AKB33548.1, 402
6479, CP032146.1, Bacillus amyloliquefaciens, QBG58035.1, 514
6485, CP006058.1, Bacillus amyloliquefaciens UMAF6639, AMQ69290.1, 517
6494, AP009256.1, Bifidobacterium adolescentis ATCC 15703, BAF40281.1, 408
6497, CP009938.1, Bacillus sp. BH072, AJE76606.1, 514
6501, CP025308.1, Bacillus velezensis, AUG37645.1, 514
6503, CP009684.1, Bacillus subtilis, AIU75576.1, 514
6506, CP034203.1, Bacillus velezensis, QAR58467.1, 514
6508, CP032144.1, Bacillus velezensis, AXY39379.1, 514
6509, CP023414.1, Bacillus velezensis, AWG40614.1, 514
6510, CP009749.1, Bacillus subtilis, AIW39005.1, 514
6511, CP020874.1, Bacillus velezensis, AWD14286.1, 514
6512, CP029296.1, Bacillus velezensis, AWK47759.1, 514
6513, CP011347.1, Bacillus velezensis, AKF75131.1, 514
6515, CP023859.1, Bacillus velezensis, ATO08954.1, 514
6517, CP034176.1, Bacillus velezensis, AZI48704.1, 514
6518, CP015417.1, Bacillus velezensis, ANB85257.1, 514
6519, CP027429.1, Bacillus velezensis, AVM07147.1, 514
6520, CP006960.1, Bacillus amyloliquefaciens UMAF6614, AMQ71973.1, 514
6521, CP029070.1, Bacillus amyloliquefaciens, AWM49509.1, 514
6522, CP027868.1, Bacillus velezensis, AWQ14909.1, 514
6523, CP034037.1, Bacillus velezensis, AZG40498.1, 514
6525, CP007242.1, Bacillus amyloliquefaciens KHG19, AJK66976.1, 514
6526, CP023748.1, Bacillus velezensis, ATL41115.1, 514
6528, CP009611.1, Bacillus subtilis, AIW31475.1, 514
6529, CP010406.1, Bacillus sp. Pc3, AJC25890.1, 514
6533, CP015443.1, Bacillus velezensis, ANB47979.1, 514
6534, CP030150.1, Bacillus velezensis, AWX73937.1, 514
6535, CP026610.1, Bacillus velezensis, AVI30328.1, 514
6546, CP020805.1, Bacillus velezensis, ARJ72997.1, 514
6548, CP023431.1, Bacillus velezensis, ATD74665.1, 514
6549, CP009679.1, Bacillus velezensis, AIU83466.1, 514
6550, CP022341.1, Bacillus velezensis, ASK60021.1, 514
6551, CP024647.1, Bacillus sp. Lzh-5, ATV24387.1, 514
6553, CP033576.1, Bacillus velezensis, AYV17232.1, 514
6561, LN999829.1, Bacillus velezensis, CUX95096.1, 514
6565, CP021976.1, Bacillus velezensis, ASF56675.1, 514
6566, CP027061.1, Bacillus sp. ZY-1-1, AVX15847.1, 514
6567, CP011278.1, Bacillus velezensis, AKD23703.1, 514
6568, CP010556.1, Bacillus velezensis, AJH25575.1, 514
6569, CP029473.2, Bacillus velezensis, AWM84600.1, 514
6570, CP014990.2, Bacillus velezensis, AOU02528.1, 514
6572, CP014700.1, Bacillus amyloliquefaciens, AMP33512.1, 514
6573, CP004065.1, Bacillus amyloliquefaciens IT-45, AGF26030.1, 514
6574, CP017953.1, Bacillus amyloliquefaciens, APB83798.1, 514
6575, CP013727.1, Bacillus amyloliquefaciens, ALV02919.1, 514
6576, CP018152.1, Bacillus amyloliquefaciens, APH48597.1, 514
6577, CP014783.1, Bacillus amyloliquefaciens, AMR51920.1, 514
6578, CP016395.1, Bacillus velezensis, AOO63157.1, 514
6579, CP031880.1, Bacillus velezensis, AXT14012.1, 514
6580, HE617159.1, Bacillus velezensis CAU B946, CCF06847.1, 514
6581, CP023320.1, Bacillus velezensis, ATC50897.1, 514
6582, CP011346.1, Bacillus velezensis, AKF32279.1, 514
6584, CP023133.1, Bacillus velezensis, ASZ05611.1, 514
6589, CP024897.1, Bacillus velezensis, ATY29904.1, 514
6597, CP035226.1, Bacillus subtilis, QAT59404.1, 527
6598, CP013862.1, Lentibacillus amyloliquefaciens, ALX49939.1, 518
6599, CP013862.1, Lentibacillus amyloliquefaciens, ALX49939.1, 518
6601, CP015911.1, Bacillus velezensis, ANU31650.1, 514
6602, CP018007.1, Bacillus velezensis, AQZ71860.1, 514
6604, CP021495.1, Bacillus velezensis, ARZ59796.1, 514
6605, CP032154.1, Bacillus velezensis, AXY71812.1, 514
6606, CP016371.1, Bacillus velezensis, ANS39892.1, 514
6607, CP020893.1, Bacillus vallismortis, ARM29399.1, 514
6608, CP020375.1, Bacillus velezensis, ARB34851.1, 514
6609, CP018200.1, Bacillus amyloliquefaciens, APQ51140.1, 514
6610, CP011937.1, Bacillus velezensis, ARN85926.1, 514
6611, CP028437.1, Bacillus velezensis, AVV95521.1, 514
6613, CP029034.1, Bacillus velezensis, AWE18159.1, 514
6616, CP006952.1, Bacillus amyloliquefaciens LFB112, AHC43850.1, 514
6617, CP007165.1, Bacillus velezensis NJN-6, AKD31544.1, 514
6621, CP024175.1, Bordetella bronchiseptica, AZW28825.1, 402
6622, CP024175.1, Bordetella bronchiseptica, AZW28824.1, 389
6625, CP021011.1, Bacillus velezensis, AUJ60416.1, 514
6632, CP009506.1, Methanosarcina siciliae T4/M, AKB29612.1, 402
6633, LN774769.1, Lactococcus piscium MKFS47, CEN29393.1, 402
6634, LN774769.1, Lactococcus piscium MKFS47, CEN28191.1, 499
6635, CP007436.1, Bacillus pumilus, AHL73035.1, 532
6637, CP010997.1, Bacillus pumilus, AMM90553.1, 532
6641, CP013950.1, Bacillus sp. SDLI1, AME07218.1, 514
6642, CP025001.1, Bacillus siamensis, AUJ75800.1, 514
6651, CP024173.1, Bordetella bronchiseptica, AZW19855.1, 402
6652, CP024173.1, Bordetella bronchiseptica, AZW19854.1, 389
6654, LR134326.1, Bordetella bronchiseptica, VEF45877.1, 402
6657, CP020649.1, Bordetella bronchiseptica, AWP73054.1, 402
6658, CP020649.1, Bordetella bronchiseptica, AWP73053.1, 389
6660, LR134480.1, Bordetella bronchiseptica, VEI28444.1, 402
6661, LR134480.1, Bordetella bronchiseptica, VEI28443.1, 389
6663, CP020650.1, Bordetella bronchiseptica, AWP77862.1, 402
6664, CP020650.1, Bordetella bronchiseptica, AWP77861.1, 389
6672, CP012047.1, Tetragenococcus halophilus, AOF48998.1, 352
6681, CP016342.1, Bordetella parapertussis, AOB37520.1, 402
6682, CP016342.1, Bordetella parapertussis, AOB37519.1, 389
6684, CP025071.1, Bordetella parapertussis, AZW50962.1, 402
6685, CP025071.1, Bordetella parapertussis, AZW50961.1, 389
6687, CP025070.1, Bordetella parapertussis, AZW46798.1, 402
6688, CP025070.1, Bordetella parapertussis, AZW46797.1, 389
6690, CP024174.1, Bordetella parapertussis, AZW24654.1, 402
6691, CP024174.1, Bordetella parapertussis, AZW24653.1, 389
6693, CP020654.1, Bordetella parapertussis, AWP94974.1, 402
6694, CP020654.1, Bordetella parapertussis, AWP94973.1, 389
6696, CP025067.1, Bordetella parapertussis, AZW33788.1, 402
6697, CP025067.1, Bordetella parapertussis, AZW33787.1, 389
6699, CP025068.1, Bordetella parapertussis, AZW37951.1, 402
6700, CP025068.1, Bordetella parapertussis, AZW37950.1, 389
6702, CP020655.1, Bordetella parapertussis, AWP99145.1, 402
6703, CP020655.1, Bordetella parapertussis, AWP99144.1, 389
6705, CP020652.1, Bordetella parapertussis, AWP87476.1, 402
6706, CP020652.1, Bordetella parapertussis, AWP87475.1, 389
6708, CP018897.1, Bordetella parapertussis, AUL41475.1, 402
6709, CP018897.1, Bordetella parapertussis, AUL41474.1, 389
6711, CP020646.1, Bordetella parapertussis, AWP61386.1, 402
6712, CP020646.1, Bordetella parapertussis, AWP61385.1, 389
6714, CP020648.1, Bordetella parapertussis, AWP68882.1, 402
6715, CP020648.1, Bordetella parapertussis, AWP68881.1, 389
6717, LR134329.1, Bordetella parapertussis, VEF51196.1, 402
6718, LR134329.1, Bordetella parapertussis, VEF51195.1, 389
6720, LS483424.1, Bordetella parapertussis, SQH19492.1, 402
6723, CP025072.1, Bordetella parapertussis, AZW55124.1, 402
6724, CP025072.1, Bordetella parapertussis, AZW55123.1, 389
6729, CP020651.1, Bordetella bronchiseptica, AWP82684.1, 402
6730, CP020651.1, Bordetella bronchiseptica, AWP82683.1, 389
6732, CP020819.1, Bordetella bronchiseptica, AWQ08252.1, 402
6733, CP020819.1, Bordetella bronchiseptica, AWQ08251.1, 389
6735, CP024171.1, Bordetella bronchiseptica, AZW10595.1, 402
6736, CP024171.1, Bordetella bronchiseptica, AZW10594.1, 389
6738, CP014013.2, Bordetella bronchiseptica, AMG86743.1, 402
6739, CP014013.2, Bordetella bronchiseptica, AMG86742.1, 389
6821, CP001758.1, Leuconostoc kimchii IMSNU 11154, ADG41260.1, 501
6824, AE017226.1, Treponema denticola ATCC 35405, AAS11934.1, 411
6841, CP007457.1, Bifidobacterium pseudolongum PV8-2, AIZ16867.1, 455
6843, CP010411.1, Bifidobacterium longum subsp. infantis, ALE08591.1, 427
6851, CP036195.1, Klebsiella pneumoniae, , 0
6859, CP024706.1, Bacillus velezensis, , 0
6864, CP000477.1, Methanothrix thermoacetophila PT, ABK14850.1, 399
6865, AP012046.1, Tetragenococcus halophilus NBRC 12172, BAK94925.1, 352
6869, CP003117.1, Methanosaeta harundinacea 6Ac, AET64472.1, 430
6872, CP028460.1, Bifidobacterium animalis subsp. animalis, AYN24289.1, 453
6873, CP002567.1, Bifidobacterium animalis subsp. animalis ATCC 25527, AFI63667.1, 453
6874, CP015407.2, Bifidobacterium animalis subsp. animalis, ANU43246.1, 453
6875, CP002898.1, Leuconostoc sp. C2, AEJ30771.1, 496
6888, CP001397.1, Nonlabens dokdonensis DSW-6, AGC77397.1, 401
7015, CP017478.1, Lutibacter sp. LPB0138, AOW19496.1, 405
7016, CP007130.1, Gemmatirosa kalamazoonesis, AHG93606.1, 401
7018, LR134363.1, Actinomyces slackii, VEG75870.1, 408
7027, CP023008.1, Pediococcus pentosaceus, AXR44052.1, 353
7031, CP032514.1, Actinomyces sp. 2129, AYD90251.1, 424
7036, CP007456.1, Bifidobacterium kashiwanohense PV20-2, AIZ15206.1, 425
7043, CP022531.1, Bacillus velezensis, , 0
7047, CP018866.1, Bacillus cohnii, AST93378.1, 508
7048, CP018866.1, Bacillus cohnii, AST93378.1, 508
7065, CP035154.1, Pediococcus acidilactici, QAR87479.1, 353
7066, CP018763.1, Pediococcus acidilactici, APR29132.1, 353
7071, AE014295.3, Bifidobacterium longum NCC2705, AAN24060.1, 427
7081, CP020018.1, Pediococcus pentosaceus, AVL02048.1, 353
7086, CP033070.1, Chryseobacterium sp. 3008163, AYN02631.1, 402
7101, CP020814.1, Bacillus krulwichiae, ARK32213.1, 448
7102, CP020814.1, Bacillus krulwichiae, ARK32213.1, 448
7104, LT629745.1, Gramella sp. MAR_2010_102, SDR69259.1, 409
7118, BA000004.3, Bacillus halodurans C-125, BAB07378.1, 534
7122, CP003362.1, Methanomethylovorans hollandica DSM 15978, AGB49509.1, 409
7137, CP014209.1, Isoptericola dokdonensis DS-3, ANC32722.1, 401
7198, CP022437.1, Virgibacillus necropolis, ASN04124.1, 438
7221, CP025471.1, Pediococcus acidilactici, AZP91328.1, 354
7258, LR215974.1, Chryseobacterium gleum, VFB04635.1, 403
7265, AP012326.1, Bifidobacterium dentium JCM 1195 = DSM 20436, BAQ27922.1, 428
7266, LR134349.1, Bifidobacterium dentium, VEG24593.1, 428
7267, CP001750.1, Bifidobacterium dentium Bd1, ADB10617.1, 429
7313, CP009508.1, Methanosarcina siciliae C2J, AKB37914.1, 402
7339, CP022985.1, Mariniflexile sp. TRM1-10, AXP79283.1, 440
7346, CP001854.1, Conexibacter woesei DSM 14684, ADB53881.1, 413
7444, LR134289.1, Chryseobacterium gleum, VEE10103.1, 398
